Target_Bin_id,Num_of_seqs
Loc081215-4m_megahit_metabat_bin-2300,51
Loc080925-7m_megahit_metabat_bin-0184,29
Loclat_megahit_metabat_bin-16991,9
Loc090116-7m_megahit_metabat_bin-0952,321
Loc090519-8-7m_megahit_metabat_bin-0878,27
Loc080925-8m_megahit_metabat_bin-185,677
Loc090907-6m_megahit_metabat_bin-489,55
Loc081215-5m_megahit_metabat_bin-1066,17
Loclat_megahit_metabat_bin-18007,19
Loc081215-9m_megahit_metabat_bin-2135,39
Loc081215-6m_megahit_metabat_bin-1165,17
Loc090402-8-9m_megahit_metabat_bin-0874,38
Loc080925-7m_megahit_metabat_bin-0054,12
Loclat_megahit_metabat_bin-20086,13
Loc081215-1m_megahit_metabat_bin-0984,29
Loclat_megahit_metabat_bin-04623,13
Loc080925-6m_megahit_metabat_bin-0117,38
Loclat_megahit_metabat_bin-09154,7
Loc090116-9m_megahit_metabat_bin-1180,16
Loclat_megahit_metabat_bin-16848,67
Loclat_megahit_metabat_bin-04500,19
Loc090519-7m_megahit_metabat_bin-1540,31
Loc081215-1m_megahit_metabat_bin-0915,50
Loc080925-6m_megahit_metabat_bin-0139,59
Loc081215-4m_megahit_metabat_bin-1739,23
Loc081215-8m_megahit_metabat_bin-2635,26
Loclat_megahit_metabat_bin-06745,15
Loc081215-4m_megahit_metabat_bin-1590,28
Loc081215-8m_megahit_metabat_bin-2516,88
Loc081215-4m_megahit_metabat_bin-1968,26
Loc090116-7m_megahit_metabat_bin-0674,15
Loc090907-8m_megahit_metabat_bin-346,25
Loc090519-8m_megahit_metabat_bin-0684,23
Loc090519-1m_megahit_metabat_bin-0942,116
Loc090519-8-7m_megahit_metabat_bin-1768,38
Loc090402-7m_megahit_metabat_bin-0109,7
Loc081215-8m_megahit_metabat_bin-1418,35
Loc090907-5m_megahit_metabat_bin-267,22
Loc090519-4m_megahit_metabat_bin-724,47
Loc090907-5m_megahit_metabat_bin-259,2146
Loc090116-8m_megahit_metabat_bin-1468,1697
Loc090721-5m_megahit_metabat_bin-727,18
Loc090116-4m_megahit_metabat_bin-0097,13
Loc080925-4m_megahit_metabat_bin-1089,9
Loc080925-4m_megahit_metabat_bin-0900,14
Loc090519-8-7m_megahit_metabat_bin-0455,45
Loc090519-7m_megahit_metabat_bin-1053,12
Loc081215-8m_megahit_metabat_bin-2025,14
Loc090519-8-7m_megahit_metabat_bin-0605,16
Loc080925-7m_megahit_metabat_bin-0039,11
Loclat_megahit_metabat_bin-07118,208
Loc090116-8m_megahit_metabat_bin-0067,61
Loc081215-5m_megahit_metabat_bin-0341,22
Loclat_megahit_metabat_bin-12107,15
Loc090519-7m_megahit_metabat_bin-1054,64
Loc090721-8m_megahit_metabat_bin-611,3393
Loc090402-7m_megahit_metabat_bin-0984,20
Loc090402-7m_megahit_metabat_bin-1397,39
Loc080925-7m_megahit_metabat_bin-1170,8
Loc090116-9m_megahit_metabat_bin-0901,153
Loc090519-8m_megahit_metabat_bin-0729,14
Loclat_megahit_metabat_bin-14000,25
Loc090116-8m_megahit_metabat_bin-0665,34
Loc081215-1m_megahit_metabat_bin-1314,35
Loc090519-8-7m_megahit_metabat_bin-1099,35
Loc080925-4-5m_megahit_metabat_bin-0287,10
Loclat_megahit_metabat_bin-17845,63
Loc090519-1m_megahit_metabat_bin-0581,12
Loc080925-4-5m_megahit_metabat_bin-0283,17
Loc081215-9m_megahit_metabat_bin-1906,1493
Loc090721-6m_megahit_metabat_bin-770,49
Loc081215-6m_megahit_metabat_bin-0346,20
Loc080925-8m_megahit_metabat_bin-731,19
Loclat_megahit_metabat_bin-00706,46
Loc090721-8-6m_megahit_metabat_bin-0271,7
Loc090402-1m_megahit_metabat_bin-0491,26
Loc090519-4m_megahit_metabat_bin-832,28
Loclat_megahit_metabat_bin-01108,23
Loc090721-7m_megahit_metabat_bin-703,49
Loc090907-5m_megahit_metabat_bin-737,17
Loclat_megahit_metabat_bin-11695,9
Loc090907-6m_megahit_metabat_bin-035,22
Loc090519-8m_megahit_metabat_bin-0068,44
Loc090519-1m_megahit_metabat_bin-1965,34
Loc080925-5m_megahit_metabat_bin-0668,15
Loclat_megahit_metabat_bin-14474,21
Loc090519-8-7m_megahit_metabat_bin-0594,11
Loc090519-1m_megahit_metabat_bin-0737,203
Loc090519-5m_megahit_metabat_bin-0672,19
Loc080925-4-5m_megahit_metabat_bin-0386,16
Loc081215-8m_megahit_metabat_bin-1585,96
Loc081215-4m_megahit_metabat_bin-1989,35
Loc090116-7m_megahit_metabat_bin-0106,20
Loc090402-7m_megahit_metabat_bin-0883,26
Loc090519-8m_megahit_metabat_bin-1217,20
Loc081215-9m_megahit_metabat_bin-0259,43
Loc090116-9m_megahit_metabat_bin-0516,16
Loc090721-4m_megahit_metabat_bin-0788,12
Loc090519-8-7m_megahit_metabat_bin-0465,3908
Loc090519-8m_megahit_metabat_bin-0740,33
Loclat_megahit_metabat_bin-15009,230
Loc090519-4m_megahit_metabat_bin-224,14
Loclat_megahit_metabat_bin-16300,29
Loc090519-1m_megahit_metabat_bin-0226,59
Loc090907-6m_megahit_metabat_bin-636,14
Loc090116-8m_megahit_metabat_bin-1651,23
Loc090907-6m_megahit_metabat_bin-064,30
Loc090519-8-7m_megahit_metabat_bin-0120,14
Loc081215-5m_megahit_metabat_bin-1191,27
Loc081215-8m_megahit_metabat_bin-1355,29
Loc090116-4m_megahit_metabat_bin-0140,40
Loc081215-9m_megahit_metabat_bin-1672,72
Loc090116-8m_megahit_metabat_bin-0028,39
Loc080925-5-5m_megahit_metabat_bin-0082,16
Loc081215-9m_megahit_metabat_bin-1954,17
Loc090721-8-6m_megahit_metabat_bin-0658,17
Loc090519-4m_megahit_metabat_bin-799,49
Loc080925-5-5m_megahit_metabat_bin-0953,22
Loc090907-6m_megahit_metabat_bin-248,2352
Loclat_megahit_metabat_bin-05041,2545
Loc090907-8-6m_megahit_metabat_bin-001,31
Loc090721-6m_megahit_metabat_bin-686,1770
Loc090907-5m_megahit_metabat_bin-665,534
Loc080925-8m_megahit_metabat_bin-376,31
Loc090721-8-6m_megahit_metabat_bin-0419,11
Loc090721-8-6m_megahit_metabat_bin-0787,36
Loc081215-6m_megahit_metabat_bin-2062,67
Loc090721-7m_megahit_metabat_bin-158,12
Loc090402-8-9m_megahit_metabat_bin-0818,18
Loc090519-8m_megahit_metabat_bin-0266,42
Loc081215-6m_megahit_metabat_bin-0967,60
Loc090519-1m_megahit_metabat_bin-1556,17
Loclat_megahit_metabat_bin-14015,54
Loc090721-4m_megahit_metabat_bin-0391,11
Loc090519-7m_megahit_metabat_bin-1569,264
Loc080925-4m_megahit_metabat_bin-0022,39
Loc090519-8-7m_megahit_metabat_bin-0195,14
Loc090116-1m_megahit_metabat_bin-1412,18
Loc080925-5-5m_megahit_metabat_bin-0216,28
Loc090116-9m_megahit_metabat_bin-0559,32
Loc080925-8m_megahit_metabat_bin-078,25
Loc090721-6m_megahit_metabat_bin-164,15
Loc090721-5m_megahit_metabat_bin-236,66
Loclat_megahit_metabat_bin-05557,74
Loc090721-8-6m_megahit_metabat_bin-0295,181
Loc081215-6m_megahit_metabat_bin-1287,49
Loc090519-1m_megahit_metabat_bin-0903,34
Loc090519-7m_megahit_metabat_bin-0338,14
Loc090519-7m_megahit_metabat_bin-0759,30
Loclat_megahit_metabat_bin-10816,7
Loc081215-5m_megahit_metabat_bin-2177,202
Loc090519-5m_megahit_metabat_bin-1128,14
Loc090721-5m_megahit_metabat_bin-707,41
Loc090519-7m_megahit_metabat_bin-1511,27
Loclat_megahit_metabat_bin-14498,874
Loc080925-7m_megahit_metabat_bin-0974,2794
Loc081215-5m_megahit_metabat_bin-0618,14
Loc090116-9m_megahit_metabat_bin-0186,80
Loc090907-1m_megahit_metabat_bin-480,26
Loc080925-4-5m_megahit_metabat_bin-0751,2230
Loc080925-5-5m_megahit_metabat_bin-0189,14
Loc090116-7m_megahit_metabat_bin-0815,2352
Loc080925-7m_megahit_metabat_bin-0925,12
Loc081215-5m_megahit_metabat_bin-1379,41
Loc090519-5m_megahit_metabat_bin-0615,53
Loc090116-8m_megahit_metabat_bin-0773,517
Loc090519-7m_megahit_metabat_bin-0917,15
Loc090519-6m_megahit_metabat_bin-0951,22
Loc090721-1m_megahit_metabat_bin-042,27
Loc090907-4m_megahit_metabat_bin-436,71
Loc081215-6m_megahit_metabat_bin-0559,35
Loclat_megahit_metabat_bin-13109,46
Loc090402-4m_megahit_metabat_bin-0065,9
Loc090519-8-7m_megahit_metabat_bin-0346,11
Loc090721-6m_megahit_metabat_bin-037,28
Loc090519-8m_megahit_metabat_bin-0133,16
Loc081215-8m_megahit_metabat_bin-2010,54
Loc090519-8m_megahit_metabat_bin-0346,113
Loc090519-8-7m_megahit_metabat_bin-2167,843
Loc090907-1m_megahit_metabat_bin-567,443
Loc090402-8m_megahit_metabat_bin-0847,27
Loc080925-4-5m_megahit_metabat_bin-0681,15
Loc081215-5m_megahit_metabat_bin-0802,55
Loc081215-5m_megahit_metabat_bin-0234,30
Loc081215-8m_megahit_metabat_bin-0614,22
Loc081215-9m_megahit_metabat_bin-1508,161
Loc081215-1m_megahit_metabat_bin-2060,17
Loc090402-8-9m_megahit_metabat_bin-0948,18
Loc090907-5m_megahit_metabat_bin-760,22
Loclat_megahit_metabat_bin-03960,1784
Loc081215-1m_megahit_metabat_bin-2018,22
Loc081215-4m_megahit_metabat_bin-0664,52
Loc090721-5m_megahit_metabat_bin-207,9
Loc090116-8m_megahit_metabat_bin-1150,23
Loc090519-8m_megahit_metabat_bin-1939,176
Loc090519-1m_megahit_metabat_bin-1616,27
Loc081215-9m_megahit_metabat_bin-0952,16
Loc090907-8-6m_megahit_metabat_bin-934,27
Loclat_megahit_metabat_bin-11282,29
Loc090519-8-7m_megahit_metabat_bin-0391,57
Loclat_megahit_metabat_bin-17468,1704
Loclat_megahit_metabat_bin-09911,921
Loc090402-8m_megahit_metabat_bin-0039,82
Loc090907-8m_megahit_metabat_bin-370,1302
Loc090519-8m_megahit_metabat_bin-0410,46
Loc090402-8-9m_megahit_metabat_bin-1291,26
Loclat_megahit_metabat_bin-00429,18
Loclat_megahit_metabat_bin-08815,30
Loc090116-9m_megahit_metabat_bin-0084,16
Loclat_megahit_metabat_bin-14307,504
Loc090116-9m_megahit_metabat_bin-0461,39
Loc081215-5m_megahit_metabat_bin-0580,19
Loc090721-8-6m_megahit_metabat_bin-0546,11
Loc090721-1m_megahit_metabat_bin-003,77
Loc081215-8m_megahit_metabat_bin-1552,18
Loc090519-5m_megahit_metabat_bin-1200,15
Loclat_megahit_metabat_bin-02126,11
Loc090519-7m_megahit_metabat_bin-0679,2861
Loc090519-8m_megahit_metabat_bin-0033,56
Loc080925-4m_megahit_metabat_bin-1028,3247
Loc090907-5m_megahit_metabat_bin-369,82
Loclat_megahit_metabat_bin-05656,21
Loclat_megahit_metabat_bin-02138,15
Loc090721-8-6m_megahit_metabat_bin-0215,49
Loc081215-8m_megahit_metabat_bin-1433,12
Loc081215-1m_megahit_metabat_bin-1296,14
Loc080925-8m_megahit_metabat_bin-256,30
Loc081215-9m_megahit_metabat_bin-0690,21
Loc090116-9m_megahit_metabat_bin-1355,48
Loc081215-9m_megahit_metabat_bin-1081,12
Loc090402-4m_megahit_metabat_bin-0277,57
Loc090519-8-7m_megahit_metabat_bin-0150,234
Loc080925-8-8m_megahit_metabat_bin-339,39
Loc090402-4m_megahit_metabat_bin-0010,18
Loc090721-7m_megahit_metabat_bin-515,53
Loclat_megahit_metabat_bin-03127,161
Loc081215-6m_megahit_metabat_bin-0301,64
Loc090519-6m_megahit_metabat_bin-1007,13
Loclat_megahit_metabat_bin-15052,37
Loc090519-5m_megahit_metabat_bin-1261,23
Loc080925-4m_megahit_metabat_bin-0031,35
Loc090402-4m_megahit_metabat_bin-0578,2273
Loc090721-5m_megahit_metabat_bin-199,11
Loc081215-4m_megahit_metabat_bin-0536,76
Loc080925-5-5m_megahit_metabat_bin-0531,12
Loc090519-1m_megahit_metabat_bin-1282,33
Loc090519-4m_megahit_metabat_bin-336,8
Loc090402-4m_megahit_metabat_bin-0549,1659
Loclat_megahit_metabat_bin-01102,34
Loc090116-4m_megahit_metabat_bin-0977,1835
Loc090721-8-6m_megahit_metabat_bin-0233,1388
Loc090116-8m_megahit_metabat_bin-1104,19
Loc090519-1m_megahit_metabat_bin-0952,11
Loc081215-8m_megahit_metabat_bin-0764,890
Loclat_megahit_metabat_bin-15596,142
Loc090907-5m_megahit_metabat_bin-055,33
Loc081215-6m_megahit_metabat_bin-0364,32
Loc090519-8m_megahit_metabat_bin-0247,16
Loc090519-8m_megahit_metabat_bin-1689,24
Loc090116-7m_megahit_metabat_bin-0094,10
Loc081215-9m_megahit_metabat_bin-0801,23
Loclat_megahit_metabat_bin-06857,27
Loc090721-7m_megahit_metabat_bin-237,24
Loc090402-4m_megahit_metabat_bin-0522,10
Loc090402-8m_megahit_metabat_bin-0282,48
Loc090907-8m_megahit_metabat_bin-802,9
Loc081215-1m_megahit_metabat_bin-1188,66
Loc090519-8m_megahit_metabat_bin-0233,35
Loc081215-6m_megahit_metabat_bin-0783,12
Loc090519-1m_megahit_metabat_bin-1358,87
Loc081215-5m_megahit_metabat_bin-0939,35
Loc081215-5m_megahit_metabat_bin-1757,19
Loc081215-5m_megahit_metabat_bin-1116,36
Loc090402-8-9m_megahit_metabat_bin-0712,13
Loc090402-8m_megahit_metabat_bin-1386,14
Loc081215-9m_megahit_metabat_bin-2490,25
Loc090721-7m_megahit_metabat_bin-183,15
Loc090519-5m_megahit_metabat_bin-0408,20
Loc080925-4-5m_megahit_metabat_bin-0229,26
Loc090116-8m_megahit_metabat_bin-0325,94
Loc090519-1m_megahit_metabat_bin-1700,37
Loclat_megahit_metabat_bin-09626,16
Loclat_megahit_metabat_bin-06881,10
Loc080925-4-5m_megahit_metabat_bin-0426,42
Loc090519-6m_megahit_metabat_bin-0392,29
Loc080925-4-5m_megahit_metabat_bin-0272,25
Loc090519-5m_megahit_metabat_bin-0297,11
Loc081215-6m_megahit_metabat_bin-1150,11
Loclat_megahit_metabat_bin-12434,8
Loc090116-8m_megahit_metabat_bin-0109,15
Loc090907-8m_megahit_metabat_bin-482,4120
Loc090907-4m_megahit_metabat_bin-429,38
Loc081215-6m_megahit_metabat_bin-2237,70
Loc090721-8m_megahit_metabat_bin-018,20
Loc090907-5m_megahit_metabat_bin-463,34
Loc081215-8m_megahit_metabat_bin-0123,20
Loc090519-7m_megahit_metabat_bin-1701,208
Loc080925-4-5m_megahit_metabat_bin-0111,25
Loclat_megahit_metabat_bin-14138,8
Loc090402-8m_megahit_metabat_bin-0136,15
Loc090907-6m_megahit_metabat_bin-699,88
Loc080925-5-5m_megahit_metabat_bin-0246,9
Loc081215-4m_megahit_metabat_bin-0838,25
Loc090116-4m_megahit_metabat_bin-1162,13
Loc080925-6m_megahit_metabat_bin-0456,18
Loclat_megahit_metabat_bin-00153,9
Loc090721-8m_megahit_metabat_bin-582,1905
Loc090116-4m_megahit_metabat_bin-1126,50
Loc081215-6m_megahit_metabat_bin-2123,103
Loc090116-8m_megahit_metabat_bin-0736,21
Loc090519-7m_megahit_metabat_bin-0011,14
Loc090116-7m_megahit_metabat_bin-0337,24
Loc090907-8m_megahit_metabat_bin-200,2486
Loc090721-8m_megahit_metabat_bin-886,53
Loclat_megahit_metabat_bin-12531,42
Loc090116-1m_megahit_metabat_bin-1631,5586
Loc080925-4m_megahit_metabat_bin-0532,47
Loc090519-7m_megahit_metabat_bin-1656,10
Loc090907-1m_megahit_metabat_bin-185,35
Loc081215-8m_megahit_metabat_bin-2417,11
Loc081215-6m_megahit_metabat_bin-1047,198
Loc081215-5m_megahit_metabat_bin-1450,51
Loc090907-8-6m_megahit_metabat_bin-448,44
Loc090402-7m_megahit_metabat_bin-0662,19
Loc081215-9m_megahit_metabat_bin-0047,66
Loc090116-7m_megahit_metabat_bin-0710,14
Loc080925-4m_megahit_metabat_bin-0656,34
Loc081215-8m_megahit_metabat_bin-0908,212
Loclat_megahit_metabat_bin-14199,56
Loc080925-4-5m_megahit_metabat_bin-0295,8
Loclat_megahit_metabat_bin-10667,80
Loc080925-6m_megahit_metabat_bin-0156,2890
Loc090116-9m_megahit_metabat_bin-1487,14
Loclat_megahit_metabat_bin-03323,69
Loc090721-4m_megahit_metabat_bin-0195,42
Loc090519-7m_megahit_metabat_bin-0333,8
Loc080925-5-5m_megahit_metabat_bin-0783,44
Loc090907-4m_megahit_metabat_bin-646,17
Loc081215-1m_megahit_metabat_bin-0927,20
Loc090519-5m_megahit_metabat_bin-1434,37
Loc090519-1m_megahit_metabat_bin-1723,16
Loc090116-1m_megahit_metabat_bin-0680,45
Loc090519-8m_megahit_metabat_bin-0446,12
Loc090721-8m_megahit_metabat_bin-362,12
Loc090519-8-7m_megahit_metabat_bin-0513,25
Loclat_megahit_metabat_bin-06228,40
Loc090116-9m_megahit_metabat_bin-1423,48
Loc090402-7m_megahit_metabat_bin-1074,226
Loclat_megahit_metabat_bin-15870,56
Loclat_megahit_metabat_bin-10808,17
Loc081215-6m_megahit_metabat_bin-1342,53
Loc090519-4m_megahit_metabat_bin-538,28
Loc090116-4m_megahit_metabat_bin-0797,41
Loc081215-6m_megahit_metabat_bin-0723,244
Loc090402-4m_megahit_metabat_bin-0031,37
Loc081215-9m_megahit_metabat_bin-2474,58
Loc090519-7m_megahit_metabat_bin-0366,16
Loc090402-8m_megahit_metabat_bin-0905,76
Loc090116-8m_megahit_metabat_bin-0918,47
Loclat_megahit_metabat_bin-20567,13
Loc080925-8m_megahit_metabat_bin-960,11
Loc090721-7m_megahit_metabat_bin-412,8
Loc090116-7m_megahit_metabat_bin-0642,14
Loclat_megahit_metabat_bin-16293,21
Loc090402-8-9m_megahit_metabat_bin-1254,33
Loclat_megahit_metabat_bin-13309,16
Loc081215-1m_megahit_metabat_bin-1704,32
Loc081215-8m_megahit_metabat_bin-1434,70
Loc080925-8-8m_megahit_metabat_bin-120,2464
Loc090519-1m_megahit_metabat_bin-0264,16
Loclat_megahit_metabat_bin-19462,25
Loc081215-6m_megahit_metabat_bin-0547,18
Loc090116-9m_megahit_metabat_bin-0136,21
Loc090519-8m_megahit_metabat_bin-1067,10
Loclat_megahit_metabat_bin-11442,21
Loc080925-5-5m_megahit_metabat_bin-0318,19
Loc080925-5-5m_megahit_metabat_bin-0150,33
Loc081215-9m_megahit_metabat_bin-2271,30
Loc081215-5m_megahit_metabat_bin-0052,19
Loc090116-4m_megahit_metabat_bin-0341,44
Loc081215-4m_megahit_metabat_bin-0524,90
Loc081215-4m_megahit_metabat_bin-0037,128
Loc090402-7m_megahit_metabat_bin-0800,64
Loc090519-5m_megahit_metabat_bin-0973,33
Loc080925-4-5m_megahit_metabat_bin-0700,329
Loclat_megahit_metabat_bin-18092,12
Loclat_megahit_metabat_bin-14614,11
Loclat_megahit_metabat_bin-02448,24
Loc090116-7m_megahit_metabat_bin-0714,24
Loc090721-7m_megahit_metabat_bin-257,20
Loc081215-1m_megahit_metabat_bin-0952,172
Loc090519-8-7m_megahit_metabat_bin-1037,1742
Loc081215-6m_megahit_metabat_bin-0467,118
Loc090402-8m_megahit_metabat_bin-0811,17
Loc090116-7m_megahit_metabat_bin-0440,17
Loc081215-5m_megahit_metabat_bin-2075,43
Loc090402-1m_megahit_metabat_bin-0080,48
Loc090402-8m_megahit_metabat_bin-0240,32
Loc080925-4m_megahit_metabat_bin-0982,13
Loc081215-5m_megahit_metabat_bin-0661,40
Loc090116-7m_megahit_metabat_bin-1378,15
Loc081215-1m_megahit_metabat_bin-0225,25
Loc081215-6m_megahit_metabat_bin-1475,13
Loc090116-7m_megahit_metabat_bin-1428,62
Loc090402-4m_megahit_metabat_bin-1008,31
Loc081215-8m_megahit_metabat_bin-1866,18
Loc090519-8-7m_megahit_metabat_bin-0061,29
Loc081215-8m_megahit_metabat_bin-0362,25
Loc090907-8-6m_megahit_metabat_bin-329,24
Loc080925-5m_megahit_metabat_bin-0643,14
Loc090402-8-9m_megahit_metabat_bin-1095,14
Loc090519-1m_megahit_metabat_bin-1608,39
Loc080925-8-8m_megahit_metabat_bin-468,581
Loc090402-1m_megahit_metabat_bin-0657,19
Loclat_megahit_metabat_bin-03014,13
Loc090721-4m_megahit_metabat_bin-0215,3259
Loc090116-1m_megahit_metabat_bin-0234,47
Loc081215-9m_megahit_metabat_bin-2155,27
Loc090907-8m_megahit_metabat_bin-891,28
Loc090402-8m_megahit_metabat_bin-1253,62
Loc090402-7m_megahit_metabat_bin-1229,430
Loc081215-5m_megahit_metabat_bin-0938,140
Loc090402-8m_megahit_metabat_bin-0160,53
Loclat_megahit_metabat_bin-14866,13
Loc081215-4m_megahit_metabat_bin-2275,14
Loc090116-1m_megahit_metabat_bin-1175,57
Loc090721-6m_megahit_metabat_bin-801,16
Loc081215-4m_megahit_metabat_bin-1004,17
Loc090519-5m_megahit_metabat_bin-0080,23
Loc090519-7m_megahit_metabat_bin-1229,23
Loc080925-6m_megahit_metabat_bin-0682,11
Loc081215-6m_megahit_metabat_bin-0066,8
Loc090721-8-6m_megahit_metabat_bin-0874,25
Loclat_megahit_metabat_bin-04797,57
Loc090116-9m_megahit_metabat_bin-1344,29
Loc090519-1m_megahit_metabat_bin-2187,32
Loc090402-8m_megahit_metabat_bin-1291,41
Loc090402-8m_megahit_metabat_bin-1638,76
Loc081215-1m_megahit_metabat_bin-2089,27
Loc080925-6m_megahit_metabat_bin-1301,34
Loc090907-4m_megahit_metabat_bin-203,21
Loc080925-5-5m_megahit_metabat_bin-0663,2429
Loclat_megahit_metabat_bin-12208,21
Loc090519-1m_megahit_metabat_bin-1343,58
Loc081215-5m_megahit_metabat_bin-1705,18
Loc081215-8m_megahit_metabat_bin-0213,36
Loc081215-8m_megahit_metabat_bin-2671,15
Loc090907-5m_megahit_metabat_bin-287,4648
Loc081215-6m_megahit_metabat_bin-1547,33
Loc090519-7m_megahit_metabat_bin-0372,97
Loc081215-6m_megahit_metabat_bin-1585,91
Loclat_megahit_metabat_bin-04965,18
Loc080925-4-5m_megahit_metabat_bin-0696,175
Loc090721-1m_megahit_metabat_bin-409,11
Loc080925-6m_megahit_metabat_bin-1121,7
Loc090721-6m_megahit_metabat_bin-549,30
Loc090907-5m_megahit_metabat_bin-851,123
Loc080925-4-5m_megahit_metabat_bin-0311,9
Loc081215-9m_megahit_metabat_bin-0652,18
Loc081215-5m_megahit_metabat_bin-1744,17
Loc090907-1m_megahit_metabat_bin-190,91
Loc090519-5m_megahit_metabat_bin-0173,21
Loc090519-5m_megahit_metabat_bin-0051,28
Loc090519-7m_megahit_metabat_bin-1463,12
Loc090721-4m_megahit_metabat_bin-0889,67
Loc090721-6m_megahit_metabat_bin-778,28
Loc081215-8m_megahit_metabat_bin-2013,272
Loclat_megahit_metabat_bin-09262,6
Loc090519-5m_megahit_metabat_bin-0940,15
Loc090116-8m_megahit_metabat_bin-0783,44
Loc080925-6m_megahit_metabat_bin-1165,11
Loclat_megahit_metabat_bin-02907,28
Loc090402-8m_megahit_metabat_bin-0930,19
Loc090907-5m_megahit_metabat_bin-430,13
Loc081215-8m_megahit_metabat_bin-1535,11
Loc090519-6m_megahit_metabat_bin-0390,250
Loc090402-8m_megahit_metabat_bin-1625,12
Loc081215-5m_megahit_metabat_bin-1385,13
Loc090116-8m_megahit_metabat_bin-1507,39
Loclat_megahit_metabat_bin-01022,4678
Loc090519-8m_megahit_metabat_bin-1256,24
Loc081215-8m_megahit_metabat_bin-2557,42
Loc090402-8m_megahit_metabat_bin-0569,32
Loc090519-8m_megahit_metabat_bin-1772,18
Loc081215-6m_megahit_metabat_bin-1849,314
Loc090519-5m_megahit_metabat_bin-0771,22
Loc080925-5-5m_megahit_metabat_bin-0467,23
Loc090402-7m_megahit_metabat_bin-0388,27
Loclat_megahit_metabat_bin-05485,119
Loc080925-4m_megahit_metabat_bin-0737,31
Loc090116-8m_megahit_metabat_bin-0458,681
Loc090402-4m_megahit_metabat_bin-0875,10
Loc090116-7m_megahit_metabat_bin-0792,24
Loc080925-8-8m_megahit_metabat_bin-027,28
Loclat_megahit_metabat_bin-03795,24
Loclat_megahit_metabat_bin-04104,15
Loc090402-4m_megahit_metabat_bin-0198,12
Loc090519-5m_megahit_metabat_bin-0971,29
Loc090402-7m_megahit_metabat_bin-0049,80
Loc090116-9m_megahit_metabat_bin-0397,32
Loc090402-8-9m_megahit_metabat_bin-0107,67
Loc081215-1m_megahit_metabat_bin-1875,51
Loc090116-9m_megahit_metabat_bin-1556,66
Loc090519-6m_megahit_metabat_bin-0012,48
Loclat_megahit_metabat_bin-05657,61
Loc090402-8m_megahit_metabat_bin-1240,52
Loc081215-5m_megahit_metabat_bin-1343,12
Loc090519-1m_megahit_metabat_bin-0887,57
Loc090402-1m_megahit_metabat_bin-0916,1542
Loclat_megahit_metabat_bin-00381,119
Loc090519-8-7m_megahit_metabat_bin-0786,15
Loclat_megahit_metabat_bin-08187,20
Loc081215-5m_megahit_metabat_bin-1644,63
Loc090116-7m_megahit_metabat_bin-0993,166
Loc090721-7m_megahit_metabat_bin-227,29
Loc081215-9m_megahit_metabat_bin-2030,28
Loclat_megahit_metabat_bin-06233,107
Loc090116-1m_megahit_metabat_bin-1002,16
Loc081215-5m_megahit_metabat_bin-0823,30
Loc080925-5m_megahit_metabat_bin-0041,320
Loc090519-8m_megahit_metabat_bin-0655,14
Loc081215-8m_megahit_metabat_bin-1235,83
Loc081215-1m_megahit_metabat_bin-0851,45
Loc090907-8-6m_megahit_metabat_bin-011,53
Loclat_megahit_metabat_bin-02882,14
Loc090402-8-9m_megahit_metabat_bin-0402,10
Loclat_megahit_metabat_bin-00074,25
Loc090402-1m_megahit_metabat_bin-0691,7
Loc090402-7m_megahit_metabat_bin-0211,13
Loc090402-1m_megahit_metabat_bin-0739,30
Loc090907-1m_megahit_metabat_bin-300,228
Loc081215-5m_megahit_metabat_bin-0638,2342
Loclat_megahit_metabat_bin-08507,24
Loclat_megahit_metabat_bin-14511,15
Loc090519-6m_megahit_metabat_bin-1299,29
Loc080925-5m_megahit_metabat_bin-0084,18
Loc090721-8-6m_megahit_metabat_bin-0600,12
Loc081215-8m_megahit_metabat_bin-1421,27
Loc090519-5m_megahit_metabat_bin-0339,23
Loclat_megahit_metabat_bin-12104,12
Loc090116-7m_megahit_metabat_bin-0432,18
Loc090116-8m_megahit_metabat_bin-0894,9
Loc081215-6m_megahit_metabat_bin-1873,14
Loclat_megahit_metabat_bin-08506,12
Loc090907-4m_megahit_metabat_bin-722,19
Loc080925-5-5m_megahit_metabat_bin-0874,74
Loc090116-4m_megahit_metabat_bin-0824,1214
Loc090721-7m_megahit_metabat_bin-457,19
Loclat_megahit_metabat_bin-01943,15
Loc090519-8m_megahit_metabat_bin-1556,82
Loc090907-6m_megahit_metabat_bin-683,4544
Loc090721-5m_megahit_metabat_bin-080,1846
Loc090907-8-6m_megahit_metabat_bin-617,931
Loc090116-7m_megahit_metabat_bin-0917,29
Loc090116-9m_megahit_metabat_bin-1347,15
Loc090519-7m_megahit_metabat_bin-1443,36
Loclat_megahit_metabat_bin-14363,26
Loc090519-8m_megahit_metabat_bin-0468,17
Loc081215-4m_megahit_metabat_bin-2204,14
Loc090402-8m_megahit_metabat_bin-0883,66
Loc081215-5m_megahit_metabat_bin-0384,31
Loc081215-6m_megahit_metabat_bin-2241,39
Loc090402-4m_megahit_metabat_bin-0264,79
Loc090519-5m_megahit_metabat_bin-0959,19
Loc080925-4m_megahit_metabat_bin-0010,31
Loc090519-1m_megahit_metabat_bin-0247,938
Loc080925-6m_megahit_metabat_bin-0599,48
Loc090519-8-7m_megahit_metabat_bin-1263,10
